SVC_DT,n,DIAG,year
9/21/2008,48,461,809
9/22/2008,247,461,809
9/23/2008,239,461,809
9/24/2008,195,461,809
9/25/2008,236,461,809
9/26/2008,201,461,809
9/27/2008,93,461,809
9/28/2008,71,461,809
9/29/2008,280,461,809
9/30/2008,223,461,809
10/1/2008,218,461,809
10/2/2008,235,461,809
10/3/2008,184,461,809
10/4/2008,90,461,809
10/5/2008,59,461,809
10/6/2008,271,461,809
10/7/2008,284,461,809
10/8/2008,238,461,809
10/9/2008,248,461,809
10/10/2008,205,461,809
10/11/2008,82,461,809
10/12/2008,66,461,809
10/13/2008,30,461,809
10/14/2008,279,461,809
10/15/2008,235,461,809
10/16/2008,250,461,809
10/17/2008,194,461,809
10/18/2008,96,461,809
10/19/2008,48,461,809
10/20/2008,276,461,809
10/21/2008,247,461,809
10/22/2008,227,461,809
10/23/2008,279,461,809
10/24/2008,189,461,809
10/25/2008,101,461,809
10/26/2008,56,461,809
10/27/2008,291,461,809
10/28/2008,244,461,809
10/29/2008,259,461,809
10/30/2008,267,461,809
10/31/2008,168,461,809
11/1/2008,83,461,809
11/2/2008,68,461,809
11/3/2008,295,461,809
11/4/2008,261,461,809
11/5/2008,212,461,809
11/6/2008,221,461,809
11/7/2008,199,461,809
11/8/2008,83,461,809
11/9/2008,67,461,809
11/10/2008,278,461,809
11/11/2008,212,461,809
11/12/2008,243,461,809
11/13/2008,251,461,809
11/14/2008,203,461,809
11/15/2008,87,461,809
11/16/2008,49,461,809
11/17/2008,276,461,809
11/18/2008,236,461,809
11/19/2008,219,461,809
11/20/2008,237,461,809
11/21/2008,193,461,809
11/22/2008,85,461,809
11/23/2008,60,461,809
11/24/2008,322,461,809
11/25/2008,278,461,809
11/26/2008,209,461,809
11/27/2008,248,461,809
11/28/2008,208,461,809
11/29/2008,86,461,809
11/30/2008,55,461,809
12/1/2008,261,461,809
12/2/2008,269,461,809
12/3/2008,224,461,809
12/4/2008,285,461,809
12/5/2008,202,461,809
12/6/2008,81,461,809
12/7/2008,41,461,809
12/8/2008,285,461,809
12/9/2008,280,461,809
12/10/2008,193,461,809
12/11/2008,269,461,809
12/12/2008,206,461,809
12/13/2008,81,461,809
12/14/2008,78,461,809
12/15/2008,307,461,809
12/16/2008,301,461,809
12/17/2008,243,461,809
12/18/2008,318,461,809
12/19/2008,133,461,809
12/20/2008,125,461,809
12/21/2008,88,461,809
12/22/2008,329,461,809
12/23/2008,286,461,809
12/24/2008,93,461,809
12/25/2008,18,461,809
12/26/2008,87,461,809
12/27/2008,139,461,809
12/28/2008,92,461,809
12/29/2008,328,461,809
12/30/2008,339,461,809
12/31/2008,167,461,809
1/1/2009,50,461,809
1/2/2009,279,461,809
1/3/2009,159,461,809
1/4/2009,107,461,809
1/5/2009,450,461,809
1/6/2009,444,461,809
1/7/2009,278,461,809
1/8/2009,354,461,809
1/9/2009,307,461,809
1/10/2009,129,461,809
1/11/2009,90,461,809
1/12/2009,400,461,809
1/13/2009,297,461,809
1/14/2009,224,461,809
1/15/2009,320,461,809
1/16/2009,215,461,809
1/17/2009,125,461,809
1/18/2009,66,461,809
1/19/2009,337,461,809
1/20/2009,298,461,809
1/21/2009,241,461,809
1/22/2009,296,461,809
1/23/2009,254,461,809
1/24/2009,117,461,809
1/25/2009,74,461,809
1/26/2009,331,461,809
1/27/2009,331,461,809
1/28/2009,206,461,809
1/29/2009,293,461,809
1/30/2009,220,461,809
1/31/2009,134,461,809
2/1/2009,72,461,809
2/2/2009,327,461,809
2/3/2009,345,461,809
2/4/2009,242,461,809
2/5/2009,346,461,809
2/6/2009,245,461,809
2/7/2009,111,461,809
2/8/2009,87,461,809
2/9/2009,340,461,809
2/10/2009,331,461,809
2/11/2009,242,461,809
2/12/2009,263,461,809
2/13/2009,218,461,809
2/14/2009,114,461,809
2/15/2009,112,461,809
2/16/2009,120,461,809
2/17/2009,384,461,809
2/18/2009,278,461,809
2/19/2009,374,461,809
2/20/2009,272,461,809
2/21/2009,143,461,809
2/22/2009,91,461,809
2/23/2009,368,461,809
2/24/2009,381,461,809
2/25/2009,296,461,809
2/26/2009,306,461,809
2/27/2009,254,461,809
2/28/2009,132,461,809
3/1/2009,92,461,809
3/2/2009,357,461,809
3/3/2009,356,461,809
3/4/2009,295,461,809
3/5/2009,322,461,809
3/6/2009,254,461,809
3/7/2009,122,461,809
3/8/2009,67,461,809
3/9/2009,364,461,809
3/10/2009,311,461,809
3/11/2009,244,461,809
3/12/2009,338,461,809
3/13/2009,224,461,809
3/14/2009,130,461,809
3/15/2009,87,461,809
3/16/2009,274,461,809
3/17/2009,314,461,809
3/18/2009,243,461,809
3/19/2009,270,461,809
3/20/2009,227,461,809
3/21/2009,93,461,809
3/22/2009,81,461,809
3/23/2009,347,461,809
3/24/2009,301,461,809
3/25/2009,258,461,809
3/26/2009,290,461,809
3/27/2009,190,461,809
3/28/2009,113,461,809
3/29/2009,73,461,809
3/30/2009,301,461,809
3/31/2009,271,461,809
4/1/2009,258,461,809
4/2/2009,209,461,809
4/3/2009,161,461,809
4/4/2009,61,461,809
4/5/2009,57,461,809
4/6/2009,199,461,809
4/7/2009,195,461,809
4/8/2009,189,461,809
4/9/2009,185,461,809
4/10/2009,38,461,809
4/11/2009,83,461,809
4/12/2009,31,461,809
4/13/2009,162,461,809
4/14/2009,220,461,809
4/15/2009,187,461,809
4/16/2009,201,461,809
4/17/2009,156,461,809
4/18/2009,88,461,809
4/19/2009,52,461,809
4/20/2009,268,461,809
4/21/2009,217,461,809
4/22/2009,166,461,809
4/23/2009,200,461,809
4/24/2009,137,461,809
4/25/2009,61,461,809
4/26/2009,31,461,809
4/27/2009,220,461,809
4/28/2009,191,461,809
4/29/2009,169,461,809
4/30/2009,189,461,809
5/1/2009,149,461,809
5/2/2009,61,461,809
5/3/2009,30,461,809
5/4/2009,209,461,809
5/5/2009,224,461,809
5/6/2009,150,461,809
5/7/2009,187,461,809
5/8/2009,133,461,809
5/9/2009,55,461,809
5/10/2009,30,461,809
5/11/2009,182,461,809
5/12/2009,145,461,809
5/13/2009,132,461,809
5/14/2009,177,461,809
5/15/2009,178,461,809
5/16/2009,72,461,809
5/17/2009,36,461,809
5/18/2009,44,461,809
5/19/2009,230,461,809
5/20/2009,165,461,809
5/21/2009,174,461,809
5/22/2009,131,461,809
5/23/2009,70,461,809
5/24/2009,41,461,809
5/25/2009,154,461,809
5/26/2009,175,461,809
5/27/2009,145,461,809
5/28/2009,163,461,809
5/29/2009,131,461,809
5/30/2009,52,461,809
5/31/2009,21,461,809
6/1/2009,168,461,809
6/2/2009,162,461,809
6/3/2009,118,461,809
6/4/2009,174,461,809
6/5/2009,119,461,809
6/6/2009,46,461,809
6/7/2009,50,461,809
6/8/2009,180,461,809
6/9/2009,184,461,809
6/10/2009,129,461,809
6/11/2009,152,461,809
6/12/2009,121,461,809
6/13/2009,66,461,809
6/14/2009,34,461,809
6/15/2009,164,461,809
6/16/2009,164,461,809
6/17/2009,107,461,809
6/18/2009,134,461,809
6/19/2009,106,461,809
6/20/2009,45,461,809
6/21/2009,30,461,809
6/22/2009,124,461,809
6/23/2009,112,461,809
6/24/2009,92,461,809
6/25/2009,108,461,809
6/26/2009,80,461,809
6/27/2009,34,461,809
6/28/2009,31,461,809
6/29/2009,128,461,809
6/30/2009,120,461,809
7/1/2008,38,463,809
7/2/2008,97,463,809
7/3/2008,111,463,809
7/4/2008,62,463,809
7/5/2008,49,463,809
7/6/2008,29,463,809
7/7/2008,88,463,809
7/8/2008,83,463,809
7/9/2008,81,463,809
7/10/2008,81,463,809
7/11/2008,78,463,809
7/12/2008,36,463,809
7/13/2008,30,463,809
7/14/2008,108,463,809
7/15/2008,73,463,809
7/16/2008,60,463,809
7/17/2008,76,463,809
7/18/2008,47,463,809
7/19/2008,41,463,809
7/20/2008,30,463,809
7/21/2008,98,463,809
7/22/2008,69,463,809
7/23/2008,70,463,809
7/24/2008,82,463,809
7/25/2008,68,463,809
7/26/2008,44,463,809
7/27/2008,31,463,809
7/28/2008,94,463,809
7/29/2008,77,463,809
7/30/2008,76,463,809
7/31/2008,89,463,809
8/1/2008,65,463,809
8/2/2008,40,463,809
8/3/2008,18,463,809
8/4/2008,37,463,809
8/5/2008,83,463,809
8/6/2008,62,463,809
8/7/2008,86,463,809
8/8/2008,72,463,809
8/9/2008,41,463,809
8/10/2008,28,463,809
8/11/2008,83,463,809
8/12/2008,69,463,809
8/13/2008,56,463,809
8/14/2008,64,463,809
8/15/2008,66,463,809
8/16/2008,34,463,809
8/17/2008,33,463,809
8/18/2008,83,463,809
8/19/2008,98,463,809
8/20/2008,58,463,809
8/21/2008,56,463,809
8/22/2008,68,463,809
8/23/2008,52,463,809
8/24/2008,26,463,809
8/25/2008,70,463,809
8/26/2008,72,463,809
8/27/2008,55,463,809
8/28/2008,70,463,809
8/29/2008,56,463,809
8/30/2008,60,463,809
8/31/2008,24,463,809
9/1/2008,21,463,809
9/2/2008,83,463,809
9/3/2008,70,463,809
9/4/2008,79,463,809
9/5/2008,91,463,809
9/6/2008,43,463,809
9/7/2008,37,463,809
9/8/2008,112,463,809
9/9/2008,67,463,809
9/10/2008,56,463,809
9/11/2008,78,463,809
9/12/2008,70,463,809
9/13/2008,49,463,809
9/14/2008,46,463,809
9/15/2008,76,463,809
9/16/2008,93,463,809
9/17/2008,80,463,809
9/18/2008,64,463,809
9/19/2008,68,463,809
9/20/2008,26,463,809
9/21/2008,30,463,809
9/22/2008,104,463,809
9/23/2008,100,463,809
9/24/2008,77,463,809
9/25/2008,102,463,809
9/26/2008,92,463,809
9/27/2008,39,463,809
9/28/2008,19,463,809
9/29/2008,102,463,809
9/30/2008,71,463,809
10/1/2008,62,463,809
10/2/2008,108,463,809
10/3/2008,93,463,809
10/4/2008,41,463,809
10/5/2008,24,463,809
10/6/2008,119,463,809
10/7/2008,103,463,809
10/8/2008,93,463,809
10/9/2008,68,463,809
10/10/2008,66,463,809
10/11/2008,40,463,809
10/12/2008,29,463,809
10/13/2008,21,463,809
10/14/2008,132,463,809
10/15/2008,84,463,809
10/16/2008,76,463,809
10/17/2008,88,463,809
10/18/2008,40,463,809
10/19/2008,35,463,809
10/20/2008,90,463,809
10/21/2008,114,463,809
10/22/2008,89,463,809
10/23/2008,104,463,809
10/24/2008,96,463,809
10/25/2008,48,463,809
10/26/2008,32,463,809
10/27/2008,115,463,809
10/28/2008,88,463,809
10/29/2008,71,463,809
10/30/2008,91,463,809
10/31/2008,74,463,809
11/1/2008,50,463,809
11/2/2008,26,463,809
11/3/2008,105,463,809
11/4/2008,100,463,809
11/5/2008,95,463,809
11/6/2008,114,463,809
11/7/2008,75,463,809
11/8/2008,59,463,809
11/9/2008,49,463,809
11/10/2008,109,463,809
11/11/2008,89,463,809
11/12/2008,66,463,809
11/13/2008,99,463,809
11/14/2008,63,463,809
11/15/2008,55,463,809
11/16/2008,42,463,809
11/17/2008,104,463,809
11/18/2008,68,463,809
11/19/2008,87,463,809
11/20/2008,105,463,809
11/21/2008,87,463,809
11/22/2008,46,463,809
11/23/2008,39,463,809
11/24/2008,118,463,809
11/25/2008,99,463,809
11/26/2008,78,463,809
11/27/2008,119,463,809
11/28/2008,74,463,809
11/29/2008,41,463,809
11/30/2008,37,463,809
12/1/2008,107,463,809
12/2/2008,101,463,809
12/3/2008,81,463,809
12/4/2008,86,463,809
12/5/2008,78,463,809
12/6/2008,46,463,809
12/7/2008,21,463,809
12/8/2008,135,463,809
12/9/2008,98,463,809
12/10/2008,102,463,809
12/11/2008,101,463,809
12/12/2008,72,463,809
12/13/2008,54,463,809
12/14/2008,39,463,809
12/15/2008,133,463,809
12/16/2008,94,463,809
12/17/2008,88,463,809
12/18/2008,135,463,809
12/19/2008,57,463,809
12/20/2008,52,463,809
12/21/2008,36,463,809
12/22/2008,123,463,809
12/23/2008,97,463,809
12/24/2008,36,463,809
12/25/2008,13,463,809
12/26/2008,39,463,809
12/27/2008,52,463,809
12/28/2008,33,463,809
12/29/2008,121,463,809
12/30/2008,98,463,809
12/31/2008,61,463,809
1/1/2009,18,463,809
1/2/2009,82,463,809
1/3/2009,49,463,809
1/4/2009,48,463,809
1/5/2009,160,463,809
1/6/2009,123,463,809
1/7/2009,91,463,809
1/8/2009,125,463,809
1/9/2009,93,463,809
1/10/2009,75,463,809
1/11/2009,42,463,809
1/12/2009,130,463,809
1/13/2009,134,463,809
1/14/2009,75,463,809
1/15/2009,111,463,809
1/16/2009,62,463,809
1/17/2009,50,463,809
1/18/2009,39,463,809
1/19/2009,130,463,809
1/20/2009,107,463,809
1/21/2009,137,463,809
1/22/2009,114,463,809
1/23/2009,87,463,809
1/24/2009,78,463,809
1/25/2009,47,463,809
1/26/2009,106,463,809
1/27/2009,98,463,809
1/28/2009,72,463,809
1/29/2009,111,463,809
1/30/2009,98,463,809
1/31/2009,84,463,809
2/1/2009,33,463,809
2/2/2009,143,463,809
2/3/2009,132,463,809
2/4/2009,141,463,809
2/5/2009,113,463,809
2/6/2009,107,463,809
2/7/2009,45,463,809
2/8/2009,42,463,809
2/9/2009,150,463,809
2/10/2009,81,463,809
2/11/2009,110,463,809
2/12/2009,118,463,809
2/13/2009,115,463,809
2/14/2009,60,463,809
2/15/2009,31,463,809
2/16/2009,59,463,809
2/17/2009,121,463,809
2/18/2009,123,463,809
2/19/2009,104,463,809
2/20/2009,89,463,809
2/21/2009,57,463,809
2/22/2009,48,463,809
2/23/2009,113,463,809
2/24/2009,122,463,809
2/25/2009,104,463,809
2/26/2009,148,463,809
2/27/2009,94,463,809
2/28/2009,58,463,809
3/1/2009,62,463,809
3/2/2009,133,463,809
3/3/2009,123,463,809
3/4/2009,95,463,809
3/5/2009,130,463,809
3/6/2009,110,463,809
3/7/2009,50,463,809
3/8/2009,38,463,809
3/9/2009,148,463,809
3/10/2009,104,463,809
3/11/2009,107,463,809
3/12/2009,109,463,809
3/13/2009,95,463,809
3/14/2009,60,463,809
3/15/2009,27,463,809
3/16/2009,113,463,809
3/17/2009,109,463,809
3/18/2009,84,463,809
3/19/2009,110,463,809
3/20/2009,69,463,809
3/21/2009,68,463,809
3/22/2009,31,463,809
3/23/2009,133,463,809
3/24/2009,111,463,809
3/25/2009,96,463,809
3/26/2009,105,463,809
3/27/2009,83,463,809
3/28/2009,41,463,809
3/29/2009,46,463,809
3/30/2009,110,463,809
3/31/2009,118,463,809
4/1/2009,78,463,809
4/2/2009,88,463,809
4/3/2009,84,463,809
4/4/2009,55,463,809
4/5/2009,57,463,809
4/6/2009,105,463,809
4/7/2009,93,463,809
4/8/2009,88,463,809
4/9/2009,65,463,809
4/10/2009,32,463,809
4/11/2009,52,463,809
4/12/2009,27,463,809
4/13/2009,79,463,809
4/14/2009,80,463,809
4/15/2009,74,463,809
4/16/2009,83,463,809
4/17/2009,74,463,809
4/18/2009,36,463,809
4/19/2009,24,463,809
4/20/2009,86,463,809
4/21/2009,71,463,809
4/22/2009,63,463,809
4/23/2009,113,463,809
4/24/2009,74,463,809
4/25/2009,39,463,809
4/26/2009,34,463,809
4/27/2009,111,463,809
4/28/2009,80,463,809
4/29/2009,77,463,809
4/30/2009,85,463,809
5/1/2009,78,463,809
5/2/2009,32,463,809
5/3/2009,39,463,809
5/4/2009,92,463,809
5/5/2009,88,463,809
5/6/2009,97,463,809
5/7/2009,109,463,809
5/8/2009,66,463,809
5/9/2009,36,463,809
5/10/2009,21,463,809
5/11/2009,100,463,809
5/12/2009,71,463,809
5/13/2009,68,463,809
5/14/2009,88,463,809
5/15/2009,60,463,809
5/16/2009,43,463,809
5/17/2009,14,463,809
5/18/2009,30,463,809
5/19/2009,106,463,809
5/20/2009,72,463,809
5/21/2009,90,463,809
5/22/2009,57,463,809
5/23/2009,26,463,809
5/24/2009,29,463,809
5/25/2009,103,463,809
5/26/2009,79,463,809
5/27/2009,76,463,809
5/28/2009,63,463,809
5/29/2009,80,463,809
5/30/2009,28,463,809
5/31/2009,34,463,809
6/1/2009,80,463,809
6/2/2009,82,463,809
6/3/2009,97,463,809
6/4/2009,86,463,809
6/5/2009,80,463,809
6/6/2009,48,463,809
6/7/2009,34,463,809
6/8/2009,98,463,809
6/9/2009,71,463,809
6/10/2009,75,463,809
6/11/2009,80,463,809
6/12/2009,59,463,809
6/13/2009,56,463,809
6/14/2009,56,463,809
6/15/2009,95,463,809
6/16/2009,97,463,809
6/17/2009,61,463,809
6/18/2009,68,463,809
6/19/2009,65,463,809
6/20/2009,50,463,809
6/21/2009,26,463,809
6/22/2009,79,463,809
6/23/2009,75,463,809
6/24/2009,81,463,809
6/25/2009,81,463,809
6/26/2009,75,463,809
6/27/2009,35,463,809
6/28/2009,42,463,809
6/29/2009,86,463,809
6/30/2009,103,463,809
7/1/2008,14,464,809
7/2/2008,72,464,809
7/3/2008,97,464,809
7/4/2008,69,464,809
7/5/2008,22,464,809
7/6/2008,29,464,809
7/7/2008,85,464,809
7/8/2008,108,464,809
7/9/2008,71,464,809
7/10/2008,115,464,809
7/11/2008,65,464,809
7/12/2008,22,464,809
7/13/2008,18,464,809
7/14/2008,71,464,809
7/15/2008,110,464,809
7/16/2008,84,464,809
7/17/2008,75,464,809
7/18/2008,56,464,809
7/19/2008,27,464,809
7/20/2008,15,464,809
7/21/2008,107,464,809
7/22/2008,104,464,809
7/23/2008,65,464,809
7/24/2008,71,464,809
7/25/2008,58,464,809
7/26/2008,29,464,809
7/27/2008,13,464,809
7/28/2008,66,464,809
7/29/2008,82,464,809
7/30/2008,72,464,809
7/31/2008,66,464,809
8/1/2008,82,464,809
8/2/2008,19,464,809
8/3/2008,20,464,809
8/4/2008,19,464,809
8/5/2008,100,464,809
8/6/2008,64,464,809
8/7/2008,96,464,809
8/8/2008,61,464,809
8/9/2008,22,464,809
8/10/2008,16,464,809
8/11/2008,120,464,809
8/12/2008,99,464,809
8/13/2008,94,464,809
8/14/2008,112,464,809
8/15/2008,74,464,809
8/16/2008,17,464,809
8/17/2008,20,464,809
8/18/2008,120,464,809
8/19/2008,78,464,809
8/20/2008,107,464,809
8/21/2008,86,464,809
8/22/2008,40,464,809
8/23/2008,12,464,809
8/24/2008,24,464,809
8/25/2008,75,464,809
8/26/2008,92,464,809
8/27/2008,90,464,809
8/28/2008,74,464,809
8/29/2008,58,464,809
8/30/2008,14,464,809
8/31/2008,14,464,809
9/1/2008,19,464,809
9/2/2008,93,464,809
9/3/2008,123,464,809
9/4/2008,104,464,809
9/5/2008,94,464,809
9/6/2008,25,464,809
9/7/2008,16,464,809
9/8/2008,142,464,809
9/9/2008,98,464,809
9/10/2008,99,464,809
9/11/2008,99,464,809
9/12/2008,78,464,809
9/13/2008,24,464,809
9/14/2008,17,464,809
9/15/2008,131,464,809
9/16/2008,122,464,809
9/17/2008,111,464,809
9/18/2008,125,464,809
9/19/2008,93,464,809
9/20/2008,21,464,809
9/21/2008,18,464,809
9/22/2008,121,464,809
9/23/2008,104,464,809
9/24/2008,87,464,809
9/25/2008,142,464,809
9/26/2008,119,464,809
9/27/2008,42,464,809
9/28/2008,33,464,809
9/29/2008,99,464,809
9/30/2008,107,464,809
10/1/2008,107,464,809
10/2/2008,126,464,809
10/3/2008,104,464,809
10/4/2008,38,464,809
10/5/2008,31,464,809
10/6/2008,138,464,809
10/7/2008,107,464,809
10/8/2008,121,464,809
10/9/2008,116,464,809
10/10/2008,90,464,809
10/11/2008,28,464,809
10/12/2008,35,464,809
10/13/2008,22,464,809
10/14/2008,142,464,809
10/15/2008,123,464,809
10/16/2008,160,464,809
10/17/2008,126,464,809
10/18/2008,27,464,809
10/19/2008,28,464,809
10/20/2008,123,464,809
10/21/2008,118,464,809
10/22/2008,117,464,809
10/23/2008,123,464,809
10/24/2008,97,464,809
10/25/2008,33,464,809
10/26/2008,22,464,809
10/27/2008,128,464,809
10/28/2008,116,464,809
10/29/2008,109,464,809
10/30/2008,99,464,809
10/31/2008,100,464,809
11/1/2008,43,464,809
11/2/2008,38,464,809
11/3/2008,165,464,809
11/4/2008,119,464,809
11/5/2008,132,464,809
11/6/2008,152,464,809
11/7/2008,90,464,809
11/8/2008,42,464,809
11/9/2008,29,464,809
11/10/2008,105,464,809
11/11/2008,127,464,809
11/12/2008,121,464,809
11/13/2008,136,464,809
11/14/2008,88,464,809
11/15/2008,48,464,809
11/16/2008,42,464,809
11/17/2008,135,464,809
11/18/2008,122,464,809
11/19/2008,142,464,809
11/20/2008,120,464,809
11/21/2008,118,464,809
11/22/2008,57,464,809
11/23/2008,28,464,809
11/24/2008,151,464,809
11/25/2008,109,464,809
11/26/2008,120,464,809
11/27/2008,127,464,809
11/28/2008,99,464,809
11/29/2008,39,464,809
11/30/2008,46,464,809
12/1/2008,151,464,809
12/2/2008,153,464,809
12/3/2008,130,464,809
12/4/2008,141,464,809
12/5/2008,111,464,809
12/6/2008,51,464,809
12/7/2008,46,464,809
12/8/2008,143,464,809
12/9/2008,140,464,809
12/10/2008,115,464,809
12/11/2008,149,464,809
12/12/2008,117,464,809
12/13/2008,37,464,809
12/14/2008,40,464,809
12/15/2008,141,464,809
12/16/2008,145,464,809
12/17/2008,124,464,809
12/18/2008,163,464,809
12/19/2008,91,464,809
12/20/2008,54,464,809
12/21/2008,51,464,809
12/22/2008,145,464,809
12/23/2008,107,464,809
12/24/2008,61,464,809
12/25/2008,37,464,809
12/26/2008,58,464,809
12/27/2008,52,464,809
12/28/2008,49,464,809
12/29/2008,91,464,809
12/30/2008,100,464,809
12/31/2008,82,464,809
1/1/2009,43,464,809
1/2/2009,82,464,809
1/3/2009,63,464,809
1/4/2009,47,464,809
1/5/2009,200,464,809
1/6/2009,182,464,809
1/7/2009,144,464,809
1/8/2009,137,464,809
1/9/2009,113,464,809
1/10/2009,56,464,809
1/11/2009,41,464,809
1/12/2009,160,464,809
1/13/2009,158,464,809
1/14/2009,133,464,809
1/15/2009,131,464,809
1/16/2009,128,464,809
1/17/2009,66,464,809
1/18/2009,37,464,809
1/19/2009,138,464,809
1/20/2009,121,464,809
1/21/2009,123,464,809
1/22/2009,130,464,809
1/23/2009,159,464,809
1/24/2009,63,464,809
1/25/2009,49,464,809
1/26/2009,169,464,809
1/27/2009,167,464,809
1/28/2009,127,464,809
1/29/2009,139,464,809
1/30/2009,142,464,809
1/31/2009,68,464,809
2/1/2009,67,464,809
2/2/2009,193,464,809
2/3/2009,187,464,809
2/4/2009,142,464,809
2/5/2009,129,464,809
2/6/2009,102,464,809
2/7/2009,52,464,809
2/8/2009,57,464,809
2/9/2009,191,464,809
2/10/2009,163,464,809
2/11/2009,129,464,809
2/12/2009,126,464,809
2/13/2009,148,464,809
2/14/2009,62,464,809
2/15/2009,49,464,809
2/16/2009,71,464,809
2/17/2009,166,464,809
2/18/2009,157,464,809
2/19/2009,147,464,809
2/20/2009,117,464,809
2/21/2009,59,464,809
2/22/2009,47,464,809
2/23/2009,156,464,809
2/24/2009,169,464,809
2/25/2009,144,464,809
2/26/2009,159,464,809
2/27/2009,147,464,809
2/28/2009,54,464,809
3/1/2009,52,464,809
3/2/2009,155,464,809
3/3/2009,162,464,809
3/4/2009,152,464,809
3/5/2009,166,464,809
3/6/2009,137,464,809
3/7/2009,61,464,809
3/8/2009,58,464,809
3/9/2009,179,464,809
3/10/2009,199,464,809
3/11/2009,131,464,809
3/12/2009,170,464,809
3/13/2009,138,464,809
3/14/2009,56,464,809
3/15/2009,46,464,809
3/16/2009,173,464,809
3/17/2009,136,464,809
3/18/2009,141,464,809
3/19/2009,146,464,809
3/20/2009,101,464,809
3/21/2009,48,464,809
3/22/2009,33,464,809
3/23/2009,157,464,809
3/24/2009,128,464,809
3/25/2009,129,464,809
3/26/2009,141,464,809
3/27/2009,107,464,809
3/28/2009,60,464,809
3/29/2009,56,464,809
3/30/2009,158,464,809
3/31/2009,169,464,809
4/1/2009,104,464,809
4/2/2009,114,464,809
4/3/2009,106,464,809
4/4/2009,45,464,809
4/5/2009,47,464,809
4/6/2009,116,464,809
4/7/2009,104,464,809
4/8/2009,126,464,809
4/9/2009,120,464,809
4/10/2009,55,464,809
4/11/2009,39,464,809
4/12/2009,29,464,809
4/13/2009,69,464,809
